X,Y
107,138
165,167
182,8
137,47
46,146
112,18
155,59
160,29
35,47
193,71
134,136
42,75
64,39
88,198
196,192
25,30
26,33
101,193
22,51
25,189
189,34
14,109
47,84
99,1
94,123
56,128
85,95
40,105
30,165
144,179
74,192
39,7
199,104
54,129
73,77
115,110
37,32
79,20
162,60
27,191
167,117
8,136
162,6
55,112
110,127
109,129
172,12
136,103
149,20
102,37
57,9
74,107
85,177
140,179
130,170
177,0
90,50
51,92
45,86
88,141
146,30
4,47
199,191
76,186
85,110
123,56
22,91
68,165
30,42
35,69
107,10
74,17
69,150
129,61
34,171
103,178
30,107
10,135
188,97
70,51
166,28
27,9
29,49
154,8
14,77
120,53
193,159
57,83
23,62
196,198
188,82
13,9
36,115
8,192
82,157
176,140
67,54
57,10
2,93
77,78
37,141
72,15
13,29
58,15
127,181
72,148
174,142
88,177
152,83
185,129
58,23
0,19
63,19
128,20
50,94
61,67
82,169
103,47
199,183
17,51
107,119
11,43
180,144
94,160
19,86
146,157
57,72
29,124
167,138
76,177
45,31
70,196
183,75
30,75
157,145
99,113
21,56
162,102
8,70
85,20
120,33
24,15
168,130
187,18
85,137
50,86
79,126
112,20
121,193
136,54
109,52
149,1
190,72
198,128
40,45
172,87
139,72
173,66
23,67
173,161
37,114
185,51
171,75
74,6
22,144
166,133
51,45
96,104
85,33
164,78
191,13
146,167
83,167
157,9
2,55
108,74
64,27
185,2
56,133
188,77
36,78
163,175
35,78
60,170
166,100
39,4
49,7
165,18
35,76
93,31
179,184
61,14
117,56
175,134
26,44
49,119
23,131
29,79
48,70
102,157
47,137
73,108
152,19
86,114
138,61
157,128
136,44
169,22
141,171
13,62
98,180
174,68
163,100
12,52
175,39
52,86
44,91
49,161
194,148
37,88
16,140
77,184
0,54
72,38
113,25
167,97
15,125
75,82
114,108
171,173
84,192
99,40
100,77
13,26
85,34
173,183
66,140
176,71
101,56
13,3
145,66
174,9
26,128
198,149
196,141
134,34
117,44
161,10
162,133
148,171
176,133
13,92
175,18
107,96
144,193
135,40
4,82
149,11
179,1
49,199
26,61
66,172
199,123
172,173
88,68
57,87
127,171
84,34
108,143
10,11
59,17
197,133
22,96
47,54
155,12
94,199
132,137
73,137
65,153
187,48
182,152
0,110
90,42
166,38
196,55
43,25
91,71
167,140
117,44
26,85
83,181
32,85
111,74
47,105
127,122
58,42
143,3
172,12
155,10
185,47
34,18
187,41
154,97
4,29
5,177
27,19
172,93
79,198
80,74
148,84
69,1
160,129
185,126
95,90
115,10
136,159
187,65
76,142
40,92
105,94
2,194
196,140
100,46
94,54
83,7
124,72
167,151
96,158
117,41
119,25
173,159
195,125
61,45
164,183
114,32
170,152
97,199
115,137
54,94
37,124
93,110
84,135
8,27
129,118
42,42
106,182
33,36
25,149
168,65
144,82
39,121
174,156
182,3
158,198
42,73
87,90
181,83
72,155
166,195
150,165
59,137
186,121
131,49
11,151
5,64
123,89
155,195
110,103
35,12
88,76
67,122
83,79
65,68
67,5
115,97
49,145
72,82
170,55
196,121
43,46
49,35
198,19
198,129
165,89
6,20
142,167
8,14
88,31
106,151
195,194
9,143
101,101
142,89
85,104
77,10
172,96
14,164
169,147
68,42
132,21
68,171
118,110
122,78
32,139
155,146
104,133
173,87
87,36
68,86
48,148
133,37
19,122
60,15
35,76
64,70
14,145
85,41
189,68
48,53
99,153
135,123
14,74
116,122
147,107
46,152
41,181
163,71
35,75
111,182
26,79
131,78
8,154
89,123
42,136
130,62
134,8
188,74
156,118
142,22
24,17
161,101
102,51
80,8
165,76
140,37
179,57
79,96
136,113
167,100
16,167
176,97
188,57
163,102
134,162
159,29
105,111
85,60
82,169
55,60
109,144
108,182
123,68
61,147
146,135
22,35
1,59
134,49
162,129
67,47
133,144
95,70
57,73
156,109
53,50
93,181
190,144
36,15
88,197
58,71
64,7
130,119
117,100
83,122
28,37
100,100
148,168
74,18
45,69
134,135
175,96
119,170
79,61
168,93
123,140
16,80
123,102
41,128
59,85
64,24
145,23
162,197
11,44
160,139
161,7
105,171
65,153
139,137
64,110
15,165
151,108
120,101
177,42
48,5
55,40
40,70
126,30
65,122
139,106
137,141
93,62
160,98
39,146
188,64
99,74
96,178
123,146
3,25
44,66
35,140
46,147
115,69
88,57
72,74
166,161
158,87
166,42
121,89
58,182
29,113
115,153
188,27
112,16
113,137
151,27
140,47
51,149
123,53
97,27
40,66
25,9
171,76
13,113
122,144
72,115
153,175
139,43
163,155
68,57
93,71
29,29
164,4
38,16
83,167
55,21
128,7
114,129
70,186
23,127
77,44
58,77
166,74
124,55
166,172
68,40
123,115
136,0
156,85
102,144
68,115
137,17
46,138
140,151
5,7
57,45
1,156
51,81
188,180
46,140
143,9
46,194
112,118
122,125
13,49
110,11
145,159
92,110
169,143
184,15
39,188
187,71
104,150
33,76
18,79
70,138
113,91
111,185
21,138
163,112
103,157
13,87
84,105
157,98
119,128
12,84
13,172
73,45
123,141
59,32
101,198
134,132
168,78
102,95
76,139
82,38
80,110
20,47
39,62
44,52
22,48
19,85
153,42
83,67
86,20
186,78
119,197
52,126
42,75
148,61
139,100
2,72
46,6
29,71
160,34
100,91
90,190
8,78
128,168
69,51
10,1
162,193
119,46
17,100
136,29
100,10
167,63
129,104
194,188
112,110
51,113
195,67
151,159
6,14
18,167
49,30
172,178
9,121
31,6
198,178
99,28
134,78
159,148
120,88
47,89
22,11
128,111
151,0
150,187
148,4
4,18
152,124
4,48
6,165
26,95
14,17
57,4
111,101
57,46
67,172
92,187
195,26
82,19
162,51
21,197
198,111
16,82
21,19
127,119
133,37
33,87
143,183
65,43
164,14
78,137
131,101
40,57
89,84
196,88
198,89
68,71
37,33
90,177
148,86
136,86
188,192
195,50
41,9
56,48
142,199
83,42
56,36
173,100
79,60
185,157
59,106
13,189
19,199
88,38
31,71
116,186
9,138
71,73
44,60
87,30
101,24
96,113
79,83
18,38
123,179
105,5
4,141
92,17
102,146
73,116
155,29
12,175
126,17
153,3
38,38
43,59
98,26
89,129
12,95
131,46
6,93
79,116
177,32
177,185
108,8
33,157
17,126
25,101
132,35
32,7
89,107
175,169
9,156
164,51
41,87
107,141
17,27
83,146
172,117
72,164
89,1
39,75
124,8
197,135
179,50
104,80
39,34
120,150
45,41
82,76
184,27
144,78
154,35
95,178
66,150
165,36
196,4
144,10
88,76
111,166
193,169
29,134
178,52
78,131
21,82
12,65
147,168
24,183
51,176
97,19
150,17
188,118
152,76
118,83
9,153
122,27
90,158
28,96
159,113
148,15
77,73
57,28
33,152
181,196
186,172
20,47
82,38
187,182
59,84
84,103
53,185
110,5
4,168
153,132
184,57
165,106
74,105
179,62
17,90
153,195
58,138
169,3
124,125
16,191
117,54
120,194
152,85
149,119
39,163
128,178
182,86
193,188
99,33
75,114
36,87
177,9
20,23
27,110
103,69
13,175
108,8
11,44
102,93
154,58
117,6
151,28
122,38
156,61
103,123
13,142
59,68
84,176
6,128
42,135
13,138
189,101
134,171
23,132
198,94
45,100
55,48
33,199
39,3
92,115
136,14
8,195
196,95
93,145
34,46
97,196
128,16
65,23
178,196
87,121
29,87
66,199
186,95
38,115
144,35
157,49
149,47
51,142
28,64
6,32
83,56
175,123
115,85
143,154
67,100
161,53
116,194
126,149
114,149
66,36
28,48
176,166
86,30
57,39
189,174
27,162
112,129
188,28
98,28
162,66
6,107
48,149
21,13
193,174
106,40
51,66
48,24
184,23
50,125
123,66
187,142
84,169
103,8
98,156
27,68
149,69
134,135
62,34
193,19
138,61
146,108
3,89
87,172
33,47
157,169
5,63
122,13
194,60
158,143
164,25
1,134
13,134
188,80
71,127
66,170
95,163
178,144
188,6
109,29
102,147
15,45
51,38
156,126
129,180
95,45
20,144
196,71
146,8
124,182
35,125
29,197
37,61
63,36
101,199
129,43
143,38
139,111
45,53
67,85
165,73
162,142
36,26
158,70
162,101
12,141
137,78
171,3
130,1
161,43
144,117
166,12
197,30
4,73
46,109
54,36
97,161
98,100
11,43
180,118
15,30
45,42
26,124
44,167
11,90
68,113
83,55
18,155
135,106
98,153
192,166
178,109
167,133
132,36
7,152
159,175
119,67
69,57
94,63
77,193
198,168
135,198
59,168
148,153
76,135
66,95
100,44
157,193
94,17
18,125
55,189
30,93
177,159
56,113
196,179
91,97
75,161
113,189
179,53
14,16
47,37
185,192
3,14
74,45
69,88
195,49
30,69
67,152
126,195
121,89
82,30
108,47
154,197
57,1
88,143
136,33
169,154
160,16
157,174
105,75
157,11
114,53
134,48
116,193
76,174
120,70
158,70
55,22
11,51
101,75
21,9
0,156
44,150
19,89
187,153
88,149
67,23
11,133
190,142
171,24
105,70
48,134
147,57
17,199
16,110
20,190
174,127
26,156
115,144
107,137
70,175
110,123
20,39
13,48
165,137
111,11
95,78
178,87
109,54
24,180
184,35
115,7
110,16
133,156
78,117
19,116
36,132
37,7
140,88
140,99
196,147
155,113
93,100
39,195
116,99
85,91
127,83
31,98
103,102
165,96
98,188
185,179
187,142
88,60
48,159
132,129
83,178
54,186
53,12
100,147
171,42
22,89
199,105
13,68
117,13
173,141
70,75
128,162
120,124
84,114
77,113
24,22
32,98
34,181
93,5
100,192
19,78
100,89
115,159
182,111
163,130
109,193
52,55
178,3
76,140
91,105
37,145
136,69
163,192
100,74
182,197
27,28
163,181
26,62
21,50
55,136
151,55
116,58
22,62
189,178
42,170
196,195
176,75
23,160
168,26
102,92
34,173
155,15
152,128
85,60
166,96
24,8
105,163
140,140
65,49
47,23
180,107
134,127
71,14
37,88
105,155
85,52
176,44
9,122
150,164
150,133
197,154
83,14
90,53
17,197
152,107
175,89
49,183
10,161
174,58
78,7
41,54
196,23
178,160
108,103
4,66
181,88
87,117
103,189
5,40
36,25
38,43
47,101
118,126
59,128
1,11
116,71
142,185
152,58
8,175
139,160
153,157
59,55
14,77
128,156
191,195
123,31
174,84
63,175
86,42
58,5
65,175
199,67
176,156
53,72
34,188
88,85
118,38
137,130
95,140
48,0
74,189
41,48
133,196
160,177
108,121
148,48
117,137
136,135
81,199
137,77
184,161
179,126
50,100
25,84
185,39
68,7
45,190
22,62
165,160
144,85
125,56
64,96
89,117
182,131
102,192
187,113
122,126
79,148
137,170
83,179
99,65
65,123
55,40
175,173
143,21
71,6
80,67
17,162
188,162
2,107
155,74
133,108
142,72
168,134
176,157
75,141
108,54
16,101
183,93
141,52
64,21
85,114
66,138
109,197
196,195
87,158
18,181
84,183
100,50
17,3
27,18
56,155
94,25
74,111
138,80
15,178
3,195
36,183
101,143
77,172
139,141
128,186
60,142
21,126
149,27
57,86
85,98
152,108
97,168
186,24
39,5
7,41
114,125
38,62
179,25
144,17
8,109
92,119
114,29
20,156
31,127
123,168
82,85
95,61
59,58
88,85
157,159
69,160
35,31
43,132
173,38
78,106
112,74
147,148
186,61
80,128
159,26
45,95
161,73
23,11
71,117
171,92
122,175
15,8
140,141
3,153
18,128
30,176
1,75
110,195
74,64
90,34
91,131
109,22
117,71
126,95
113,149
48,69
19,181
87,57
198,185
138,78
93,99
75,197
68,145
150,106
95,190
85,54
59,131
198,63
138,78
121,150
154,36
168,7
97,49
130,67
13,28
132,55
68,94
66,21
183,195
109,175
53,27
16,13
19,85
38,26
12,185
56,153
82,137
171,168
46,69
50,100
188,98
38,181
13,68
191,108
42,12
156,63
118,78
20,109
113,192
95,94
7,21
154,165
89,114
72,75
4,88
113,57
12,118
26,177
42,160
86,132
152,103
45,1
144,116
194,117
8,19
57,152
134,7
198,183
188,22
21,171
152,97
91,157
134,88
178,138
154,159
51,55
80,37
2,9
60,129
146,45
168,29
69,39
45,74
112,11
196,51
78,19
177,149
184,82
112,127
74,88
9,142
40,47
4,12
150,36
106,120
40,22
20,147
141,123
104,10
95,33
98,145
161,104
116,78
158,134
18,193
62,167
0,161
75,144
19,160
93,156
141,13
42,161
67,162
64,198
172,147
73,137
62,81
8,153
50,5
31,16
162,26
37,24
196,140
92,43
143,134
169,181
72,57
26,133
131,10
90,191
27,91
92,72
18,198
125,49
109,197
46,198
197,67
155,166
18,73
92,15
168,41
184,97
55,76
166,5
148,172
192,73
151,166
87,193
52,116
125,152
35,175
47,138
63,114
182,67
94,145
85,140
84,148
127,35
78,130
120,185
172,82
106,124
72,11
82,120
110,171
3,51
166,183
18,128
35,55
128,161
20,73
139,37
100,106
75,110
85,98
92,39
0,142
128,187
165,127
45,31
155,48
178,20
159,31
116,123
81,181
191,58
0,84
33,22
18,63
143,118
140,89
35,192
60,92
46,119
155,176
61,155
168,143
32,199
131,96
191,102
69,11
20,58
20,108
87,179
43,72
83,154
80,21
120,84
173,90
154,97
114,42
74,132
58,194
193,69
57,91
155,54
78,155
106,131
170,153
106,135
23,37
98,170
7,45
17,24
164,105
126,71
94,93
44,179
6,90
110,186
99,198
196,129
83,175
84,148
22,85
174,123
7,94
134,107
34,90
178,100
118,128
145,187
132,84
152,62
69,54
87,33
118,31
7,2
132,79
190,114
86,144
94,134
132,179
136,139
93,179
132,23
164,140
45,160
186,126
117,120
97,3
123,110
82,81
189,149
57,131
191,164
168,110
188,183
108,186
166,158
188,4
103,110
197,152
87,70
175,181
155,105
167,57
129,155
17,161
152,28
170,22
101,109
48,26
129,44
191,83
20,178
162,73
40,195
108,169
40,141
194,93
188,43
131,150
96,130
119,69
53,70
105,153
74,95
57,158
190,13
53,159
93,41
154,82
104,181
108,115
113,32
121,20
193,164
138,11
170,110
31,91
126,114
27,129
9,97
10,116
23,73
17,50
29,117
107,39
195,143
94,49
14,168
147,59
25,65
71,23
6,93
70,165
83,106
24,94
192,9
25,24
171,4
19,101
193,167
99,132
71,137
189,10
156,177
65,170
115,198
67,91
15,5
87,58
75,181
37,105
72,197
138,13
145,7
166,188
158,39
192,131
8,15
66,167
50,20
121,196
157,134
65,51
45,125
31,65
95,17
76,23
164,127
5,149
184,34
36,10
75,149
22,135
108,38
86,54
184,132
73,38
30,176
58,22
189,122
136,11
69,74
48,171
125,86
99,183
10,139
139,170
150,63
28,7
61,172
152,135
137,80
175,190
154,185
158,97
147,53
39,9
107,144
109,68
157,93
169,136
71,107
124,91
166,43
73,118
55,185
49,111
133,78
106,197
174,5
87,54
112,113
43,95
128,147
171,12
139,195
66,178
189,164
11,30
196,76
183,155
87,93
26,58
140,110
9,65
58,59
145,1
150,191
185,176
161,61
157,182
13,156
118,31
73,142
124,195
28,180
99,188
41,130
80,191
192,174
107,105
194,159
70,122
84,86
40,167
198,22
74,45
139,128
31,116
141,133
96,107
157,185
149,37
19,36
144,51
144,10
172,20
42,156
86,66
146,137
125,10
50,177
60,24
118,134
154,13
82,177
182,98
74,88
172,68
138,123
150,118
108,24
196,91
192,175
78,77
112,113
191,70
31,109
181,187
34,167
2,184
104,59
68,145
149,189
182,182
67,32
10,73
7,116
114,52
158,188
46,95
33,78
23,25
54,48
37,67
79,92
42,92
153,165
30,153
48,59
29,156
5,152
188,146
170,22
178,196
24,189
93,188
116,134
104,91
119,3
30,154
86,153
156,159
131,17
31,190
83,107
107,23
65,87
98,123
43,9
181,7
123,89
78,20
61,161
129,117
55,88
160,178
9,52
35,8
176,114
79,156
30,138
32,137
55,116
189,51
63,123
73,170
99,52
169,7
185,89
106,32
32,154
81,108
87,0
173,92
39,22
33,24
46,74
148,14
59,135
40,92
173,178
143,177
110,136
83,50
148,17
143,1
55,12
101,119
31,27
198,80
124,60
191,44
153,63
185,192
65,54
57,27
37,176
172,3
134,120
89,67
83,61
98,155
155,82
151,190
161,49
142,72
79,64
138,138
11,8
74,10
109,197
132,98
123,34
193,23
72,159
192,41
63,4
122,95
53,157
81,146
74,21
164,106
17,90
76,187
161,81
56,169
193,48
64,32
107,85
104,146
5,168
108,197
80,36
196,62
46,195
60,71
72,33
162,177
83,21
55,16
81,128
49,82
145,3
105,35
180,14
12,23
71,167
6,148
17,121
100,1
99,36
25,80
51,119
181,124
38,121
180,63
135,66
28,124
71,182
182,85
160,137
1,83
171,170
59,182
76,81
119,188
96,194
135,114
69,67
59,118
64,90
61,102
111,91
12,73
134,13
1,55
146,131
162,44
153,51
49,117
105,138
158,131
141,136
38,103
67,173
155,79
24,99
114,22
77,42
20,199
67,110
88,193
154,32
135,194
184,55
155,183
80,134
1,41
161,79
87,154
122,148
99,112
107,78
107,46
129,109
83,178
36,43
161,109
165,183
32,93
65,5
38,29
86,178
176,137
98,155
54,55
197,99
7,197
81,45
59,53
110,4
76,159
5,144
167,194
13,15
191,5
197,128
24,136
98,143
20,150
100,42
167,104
171,110
56,101
165,134
70,14
10,70
196,137
99,160
120,167
175,155
92,148
76,133
21,154
170,198
22,79
30,110
54,15
187,97
176,151
162,55
114,115
193,5
20,156
132,7
187,84
111,42
183,187
14,0
3,191
47,68
97,35
83,69
9,193
117,193
25,121
85,132
7,110
77,190
3,193
47,38
98,199
176,37
109,44
188,188
126,34
131,189
44,174
108,66
2,144
187,60
71,35
132,159
156,77
194,47
67,24
176,110
63,8
101,162
135,96
164,3
101,84
119,60
115,51
60,0
127,89
110,162
94,181
93,135
199,72
47,161
167,111
174,50
81,18
20,55
5,7
36,106
61,107
36,111
133,8
72,137
56,54
88,147
192,126
135,16
126,110
88,197
91,99
36,165
74,173
182,166
91,73
90,194
115,168
91,130
56,120
14,80
23,125
156,119
98,77
134,37
17,5
173,56
179,165
37,29
54,84
5,145
3,155
104,95
19,25
90,26
63,80
87,177
87,197
192,48
191,93
135,89
172,140
98,74
98,153
178,180
20,6
19,78
151,8
43,0
120,55
157,52
49,64
87,174
115,146
3,118
37,5
127,57
153,82
41,29
195,104
56,105
68,56
70,72
108,31
14,75
169,23
22,64
148,62
197,116
133,55
164,4
110,114
21,140
18,6
160,199
80,159
32,46
98,18
114,59
198,113
180,189
181,26
64,159
92,64
153,198
1,96
76,38
5,156
7,106
106,193
195,156
107,170
54,157
27,29
103,70
32,115
75,190
75,38
66,87
189,77
125,19
44,91
133,104
155,29
12,4
160,79
67,194
73,168
145,66
189,55
144,29
190,2
177,186
103,185
86,11
73,169
50,14
121,26
60,59
184,70
18,84
39,1
145,8
195,0
75,91
195,85
68,97
30,5
78,189
120,154
147,10
83,131
21,178
51,78
58,39
21,105
168,82
23,197
139,18
115,44
62,117
187,147
12,191
182,107
78,22
67,135
71,89
71,33
34,86
24,8
154,107
74,59
23,40
108,183
143,189
106,141
142,118
53,176
115,178
179,58
26,93
89,78
172,178
164,86
30,143
33,93
87,39
179,126
86,172
45,3
77,145
126,128
169,171
139,122
170,40
137,61
16,107
42,75
125,45
17,66
68,155
91,129
129,154
119,13
130,109
152,56
170,72
178,94
127,130
87,158
158,44
198,178
63,36
172,46
120,196
133,94
83,39
42,11
84,22
152,143
121,168
76,189
176,161
111,127
62,19
88,160
101,192
115,135
139,38
161,64
145,21
100,178
58,144
35,5
26,189
186,41
36,80
81,156
12,119
106,63
97,85
90,1
82,97
123,130
15,1
35,10
28,198
124,19
127,118
29,78
85,162
18,115
107,163
41,96
7,177
40,196
54,58
198,155
103,146
67,48
166,161
9,117
39,125
132,109
125,169
69,11
38,161
155,14
42,194
76,18
171,65
3,190
195,129
192,23
199,113
112,127
114,192
173,125
47,25
177,178
177,187
55,137
38,168
20,90
189,115
173,153
58,39
76,93
124,9
43,192
46,39
170,70
44,50
144,44
32,117
107,48
38,80
173,15
172,27
75,16
88,195
102,122
8,57
59,135
187,150
133,167
32,111
41,95
194,62
56,89
158,96
60,66
149,90
161,166
182,24
74,82
62,26
189,57
157,186
155,136
113,189
31,30
56,49
144,145
198,116
164,108
169,80
161,65
70,91
177,97
99,83
151,57
83,29
175,154
181,81
127,102
23,98
140,41
186,48
184,131
27,9
113,53
36,113
46,36
165,102
69,180
173,166
4,125
89,194
135,50
58,91
174,107
139,156
82,43
112,178
93,94
30,126
123,109
171,28
125,112
144,2
96,37
144,107
31,21
196,30
166,102
67,74
125,73
91,68
76,157
196,125
57,163
138,192
140,93
144,51
196,157
98,177
132,98
60,130
41,25
181,123
4,129
64,26
186,56
47,58
171,18
124,145
100,127
67,72
47,150
100,156
49,33
122,100
46,10
115,83
103,3
145,32
125,47
99,72
2,188
35,5
55,116
80,196
124,110
198,191
48,10
36,92
76,156
97,160
83,173
62,76
115,30
17,9
10,174
38,189
139,66
117,67
54,77
148,165
11,73
151,153
198,83
67,181
151,74
49,49
166,161
143,164
142,181
178,13
181,56
57,7
59,86
119,4
77,35
71,38
98,85
94,181
110,59
1,128
139,10
107,145
61,103
165,108
47,159
6,149
29,45
8,197
123,198
38,18
23,59
144,145
187,96
154,62
156,118
89,100
70,60
148,169
25,98
131,22
193,104
13,185
150,63
168,175
180,121
23,179
86,169
153,9
45,58
52,21
172,108
156,72
132,54
95,5
11,127
147,73
8,137
11,169
3,47
192,144
35,140
106,160
56,174
93,125
60,163
76,144
145,15
10,85
58,49
194,157
66,133
177,97
21,101
7,197
158,34
91,2
153,126
39,10
5,160
134,89
51,26
30,52
124,179
125,139
173,13
83,81
79,33
84,174
131,162
15,71
122,198
29,31
93,85
90,186
66,44
142,21
20,112
4,54
1,79
81,85
36,188
98,94
189,186
10,2
104,119
43,13
34,114
187,157
36,22
186,32
143,149
78,185
32,88
67,96
145,99
7,152
121,183
15,41
122,141
89,30
7,10
68,141
185,40
81,104
171,194
61,23
107,88
16,82
42,44
163,150
26,47
8,11
116,9
134,92
95,169
148,58
143,63
141,51
115,77
88,138
60,42
9,60
85,1
165,137
147,41
89,37
117,98
139,129
96,37
118,40
28,125
55,19
118,139
146,111
109,103
0,192
155,40
179,115
151,41
81,27
124,37
133,50
56,3
43,8
33,63
177,153
197,89
55,141
197,41
156,198
18,130
6,98
170,10
190,38
29,23
97,75
0,44
9,39
36,128
84,9
152,73
172,112
162,178
77,97
45,137
121,107
178,157
19,176
172,17
1,45
16,70
95,183
145,159
17,16
196,67
46,174
10,146
129,130
34,179
125,51
130,161
49,36
88,177
0,141
186,51
144,50
198,4
104,157
35,140
194,59
198,97
3,145
62,119
186,83
190,177
65,122
55,77
49,34
172,17
156,195
129,154
39,185
56,118
145,103
187,83
85,30
87,96
61,110
198,159
58,164
193,179
170,168
82,37
175,63
166,122
89,118
168,192
98,19
134,67
89,66
112,6
91,198
12,157
99,70
162,81
130,190
50,58
64,84
180,123
144,130
16,108
51,62
50,134
158,4
34,20
102,43
146,191
196,109
195,118
125,121
176,27
17,29
51,106
96,58
188,108
109,3
102,47
187,144
34,53
81,30
125,147
8,52
194,196
133,88
176,30
89,43
134,87
193,90
57,175
190,197
177,35
147,82
14,71
198,185
184,108
166,0
141,186
87,172
116,47
146,4
110,186
1,190
21,143
164,164
167,156
100,78
8,30
110,73
90,11
122,198
122,42
191,159
47,161
80,99
168,99
152,11
53,49
175,7
199,132
149,18
29,4
75,108
189,5
153,88
62,98
178,165
79,152
134,2
34,49
92,51
67,51
92,37
69,57
164,169
137,179
47,104
40,159
35,149
26,117
67,50
104,181
46,18
171,30
44,149
43,185
55,167
128,23
22,46
136,79
40,28
11,157
111,189
139,181
109,7
168,105
168,49
141,174
137,94
92,75
84,168
195,97
18,103
182,172
148,36
69,129
33,60
183,47
8,81
42,149
190,82
24,144
34,60
185,134
129,117
42,186
171,195
119,100
19,139
140,168
171,176
50,17
52,4
61,44
194,193
23,87
9,157
47,165
183,79
138,85
78,117
62,75
189,167
191,178
184,92
97,71
146,123
159,49
164,85
73,175
104,36
67,190
127,184
174,124
184,168
113,142
75,75
33,51
65,4
132,65
44,68
159,44
133,86
95,72
109,102
37,73
76,155
77,61
60,14
135,47
171,123
174,116
34,108
142,131
35,192
30,28
146,95
160,52
58,95
126,47
43,36
149,152
26,198
187,81
141,61
39,140
18,3
39,37
33,195
10,170
39,41
107,169
109,7
81,159
82,64
115,137
113,69
124,20
87,57
179,59
15,21
134,15
51,44
174,12
9,159
1,72
64,177
136,63
159,74
77,53
33,132
146,12
196,179
76,36
29,12
64,98
18,12
171,160
32,164
41,18
127,37
94,72
88,150
3,122
23,191
51,123
105,160
199,37
22,199
61,83
55,162
33,167
56,129
162,130
91,127
100,25
63,194
133,115
88,39
175,2
59,85
100,117
162,46
144,178
86,99
89,74
44,195
142,76
157,10
98,23
166,126
108,143
11,104
108,48
181,142
115,23
68,92
27,72
51,150
0,90
192,162
112,100
10,52
180,61
138,58
198,20
69,35
163,18
161,182
149,159
47,58
2,185
76,151
7,52
17,60
136,99
115,78
148,39
195,108
23,40
154,34
11,114
53,163
68,68
47,190
44,146
73,11
83,132
33,138
189,35
161,191
196,50
172,195
137,136
137,99
78,69
124,189
58,197
120,24
21,96
25,126
85,123
120,36
81,150
167,196
49,21
3,4
67,69
123,69
190,159
30,88
22,29
37,115
47,176
192,24
16,66
13,28
180,62
50,31
87,181
182,98
41,22
40,101
158,163
28,15
44,89
65,166
82,51
34,84
11,157
29,140
57,45
144,54
117,20
154,164
138,183
50,20
97,70
23,46
20,31
85,122
85,64
184,60
99,56
69,95
176,89
193,123
167,74
179,174
4,7
188,87
133,53
53,22
68,134
22,35
122,25
126,94
136,185
162,153
8,194
2,13
173,26
136,11
73,116
136,51
178,4
163,41
55,86
32,25
14,194
121,163
163,159
124,24
84,90
78,96
171,14
13,124
26,156
96,123
9,24
191,121
43,166
79,49
62,164
164,106
44,73
128,11
74,180
50,182
55,160
176,145
107,132
130,66
27,10
65,67
166,0
121,95
2,46
19,112
100,2
136,20
197,138
143,131
113,60
194,152
80,144
54,194
104,144
192,129
151,102
184,142
84,47
199,114
176,77
145,191
9,95
181,160
182,44
62,167
7,186
162,62
11,60
187,143
168,190
66,88
123,123
98,78
136,170
95,83
20,24
34,41
105,5
145,66
159,136
65,176
29,42
74,63
134,173
182,125
49,86
155,21
113,22
39,95
26,124
192,199
25,157
45,20
145,54
42,2
111,194
71,153
121,7
185,147
177,106
50,159
21,83
181,159
67,179
167,120
196,160
152,118
53,128
58,100
151,19
145,83
89,82
25,50
107,21
25,139
196,6
68,83
150,57
140,88
145,199
115,148
8,67
21,79
99,109
93,124
170,3
76,157
19,75
27,159
180,113
73,126
14,150
50,146
32,165
151,68
95,94
188,101
61,25
189,5
159,117
108,2
123,13
173,63
43,131
75,98
178,97
47,178
47,113
166,15
79,76
191,150
42,147
47,96
127,130
37,166
170,130
5,49
72,49
152,28
56,12
151,59
54,174
107,51
70,2
138,168
112,31
120,31
102,55
136,170
174,30
180,180
123,159
79,9
39,29
165,99
65,167
144,105
179,27
91,188
171,182
193,153
193,33
72,88
144,167
172,136
179,82
10,36
98,174
83,198
81,98
76,39
134,133
5,98
105,129
7,14
85,164
53,75
178,177
120,87
5,22
100,152
52,65
155,20
135,44
100,192
190,122
133,193
90,168
194,103
194,53
163,90
182,38
100,86
27,135
181,97
22,165
61,81
112,60
137,59
181,66
45,81
151,88
126,97
128,87
44,36
100,92
167,65
17,10
9,113
51,127
23,74
169,107
59,8
87,190
89,44
170,14
141,151
148,145
162,173
56,145
60,183
139,102
15,90
22,124
83,35
131,196
178,116
120,60
5,156
175,75
154,158
33,31
192,173
98,181
13,58
104,107
27,155
21,115
120,157
182,25
68,82
99,126
15,8
45,38
163,69
64,0
118,41
181,192
15,38
125,121
192,189
148,8
183,158
157,106
14,177
97,186
7,35
66,78
117,127
89,178
142,13
97,114
109,191
161,11
27,40
145,115
190,122
114,107
152,153
118,155
197,100
97,62
68,156
132,114
151,1
4,53
107,182
81,80
147,35
178,195
25,124
86,76
184,110
124,107
7,135
78,67
69,130
114,184
40,119
174,122
197,71
4,29
31,121
170,16
9,120
53,18
139,88
136,17
65,14
185,185
20,25
48,120
161,143
105,147
107,144
12,83
77,151
131,1
106,3
115,183
193,44
189,115
128,66
93,169
36,128
183,17
15,30
41,174
115,172
182,122
108,39
91,123
134,175
40,29
3,78
68,123
146,49
144,140
90,186
138,50
103,165
53,117
153,49
121,156
21,197
62,88
92,77
123,186
2,131
150,68
124,7
135,129
74,145
130,60
197,5
111,17
184,130
105,55
163,86
147,78
97,163
